sdtname,dtname,stname,number_of_cell_towers
Siwan,Siwan,BIHAR,14
Siwana,Barmer,RAJASTHAN,17
Siwani,Bhiwani,HARYANA,11
Sodam,Chittoor,ANDHRA PRADESH,1
Soegaon,Aurangabad,MAHARASHTRA,14
Sohagpur,Hoshangabad,MADHYA PRADESH,6
Sohagpur,Shahdol,MADHYA PRADESH,50
Sohawal,Faizabad,UTTAR PRADESH,80
Sohela,Bargarh,ODISHA,3
Sohna,Gurgaon,HARYANA,704
Sojat,Pali,RAJASTHAN,55
Sojitra,Anand,GUJARAT,23
Solan,Solan,HIMACHAL PRADESH,211
Solapur North,Solapur,MAHARASHTRA,645
Solapur South,Solapur,MAHARASHTRA,85
Somandepalle,Anantapur,ANDHRA PRADESH,36
Someshwar,"Almora
",UTTARAKHAND,8
Sompeta,Srikakulam,ANDHRA PRADESH,25
Somvarpet,Kodagu,KARNATAKA,142
Sonai,Cachar,ASSAM,11
Sonamukhi,Bankura,WEST BENGAL,13
Sonapur,Kamrup Metropolitan,ASSAM,17
Sonapur,Subarnapur,ODISHA,7
Sonari,Sivasagar,ASSAM,34
Sonarpur,South Twenty Four Parganas,WEST BENGAL,3659
Sonawari,Bandipore,JAMMU & KASHMIR,2
Sonepur,Saran,BIHAR,55
Songadh,Tapi,GUJARAT,18
Sonipat,Sonipat,HARYANA,1188
Sonkatch,Dewas,MADHYA PRADESH,50
Sono,Jamui,BIHAR,4
Sonpeth,Parbhani,MAHARASHTRA,7
Sonua,Pashchimi Singhbhum,JHARKHAND,6
Sopore,Baramula,JAMMU & KASHMIR,42
Sorab,Shivamogga,KARNATAKA,15
Soraon,Prayagraj,UTTAR PRADESH,83
Soreng,West District,SIKKIM,38
Soro,Baleshwar,ODISHA,29
South Salmara,South Salmara Mancachar,ASSAM,2
Spiti,Lahul & Spiti,HIMACHAL PRADESH,1
Sri Avadhutha Kasinayana,Y.S.R.,ANDHRA PRADESH,1
Sri Madhopur,Sikar,RAJASTHAN,152
Sridungargarh,Bikaner,RAJASTHAN,15
Srikakulam,Srikakulam,ANDHRA PRADESH,173
Srikalahasti,Chittoor,ANDHRA PRADESH,144
Srinagar,Garhwal,UTTARAKHAND,75
Srinagar,Purnia,BIHAR,3
Srinagar (North),Srinagar,JAMMU & KASHMIR,33
Srinagar (South),Srinagar,JAMMU & KASHMIR,411
Sringeri,Chikkamagaluru,KARNATAKA,16
Srinivaspur,Kolar,KARNATAKA,39
Sriperumbudur,Kancheepuram,TAMILNADU,1840
Srirangam,Tiruchirappalli,TAMILNADU,473
Srirangarajapuram,Chittoor,ANDHRA PRADESH,5
Srisailam,Kurnool,ANDHRA PRADESH,29
Srivaikuntam,Thoothukkudi,TAMILNADU,73
Srivilliputhur,Virudhunagar,TAMILNADU,121
Srungavarapukota,Vizianagaram,ANDHRA PRADESH,11
Suar,Rampur,UTTAR PRADESH,12
Sudhagad,Raigarh,MAHARASHTRA,43
Sugauli,Purba Champaran,BIHAR,5
Sujangarh,Churu,RAJASTHAN,42
Sukma,Sukma,CHATTISGARH,5
Sullurpeta,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,78
Sult,"Almora
",UTTARAKHAND,4
Sultanabad,Peddapalli,TELANGANA,40
Sultanganj,Bhagalpur,BIHAR,9
Sultanpur,Sultanpur,UTTAR PRADESH,122
Sultanpur Lodhi,Kapurthala,PUNJAB,19
Sulthanbathery,Wayanad,KERALA,437
Sulur,Coimbatore,TAMILNADU,897
Sulya,Dakshina Kannada,KARNATAKA,75
Sumerpur,Pali,RAJASTHAN,58
Sunabeda,Koraput,ODISHA,21
Sunam,Sangrur,PUNJAB,39
Sundargarh,Sundargarh,ODISHA,15
Sundargarh Town,Sundargarh,ODISHA,37
Sundarnagar,Mandi,HIMACHAL PRADESH,104
Sunderbani,Rajouri,JAMMU & KASHMIR,1
Supa,Uttara Kannada,KARNATAKA,28
Supaul,Supaul,BIHAR,17
Surajgarha,Lakhisarai,BIHAR,6
Surajpur,Surajpur,CHATTISGARH,5
Surankote,Punch,JAMMU & KASHMIR,1
Surat City,Surat,GUJARAT,3703
Suratgarh,Ganganagar,RAJASTHAN,30
Surgana,Nashik,MAHARASHTRA,18
Suri - I,Birbhum,WEST BENGAL,84
Suri - II,Birbhum,WEST BENGAL,13
Sursand,Sitamarhi,BIHAR,5
Suryapet,Nalgonda,TELANGANA,123
Susner,Agar Malwa,MADHYA PRADESH,1
Sutahata,Purba Medinipur,WEST BENGAL,39
Suti - I,Murshidabad,WEST BENGAL,12
Suti - II,Murshidabad,WEST BENGAL,38
Sutrapada,Gir Somnath,GUJARAT,32
Suwasara,Mandsaur,MADHYA PRADESH,5
Swarupnagar,North Twenty Four Parganas,WEST BENGAL,18
T Sundupalle,Y.S.R.,ANDHRA PRADESH,3
T.Narasapuram,West Godavari,ANDHRA PRADESH,1
TAWANG CIRCLE,Tawang,ARUNACHAL PRADESH,6
THANDRAMPET,Tiruvannamalai,TAMILNADU,9
Tada,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,56
Tadepalle,Guntur,ANDHRA PRADESH,145
Tadepalligudem,West Godavari,ANDHRA PRADESH,122
Tadikonda,Guntur,ANDHRA PRADESH,17
Tadimarri,Anantapur,ANDHRA PRADESH,1
Tadpatri,Anantapur,ANDHRA PRADESH,81
Tadvai,Mulugu,TELANGANA,6
Tahrauli,Jhansi,UTTAR PRADESH,17
Takhatpur,Bilaspur,CHATTISGARH,16
Tal,Ratlam,MADHYA PRADESH,4
Tala,Raigarh,MAHARASHTRA,6
Talaja,Bhavnagar,GUJARAT,87
Talakondapalle,Ranga Reddy,TELANGANA,2
Talala,Gir Somnath,GUJARAT,66
Talamadugu,Adilabad,TELANGANA,2
Talappilly,Thrissur,KERALA,735
Talasara,Sundargarh,ODISHA,2
Talasari,Palghar,MAHARASHTRA,76
Talbehat,Lalitpur,UTTAR PRADESH,27
Talcher Sadar,Anugul,ODISHA,15
Taldangra,Bankura,WEST BENGAL,3
Taliparamba,Kannur,KERALA,359
Tallada,Khammam,TELANGANA,5
Tallapudi,West Godavari,ANDHRA PRADESH,16
Talod,Sabar Kantha,GUJARAT,17
Talode,Nandurbar,MAHARASHTRA,8
Talupula,Anantapur,ANDHRA PRADESH,2
Talwandi Sabo,Bathinda,PUNJAB,65
Tamando,Khordha,ODISHA,40
Tamar I,Ranchi,JHARKHAND,11
Tambaram,Kancheepuram,TAMILNADU,1658
Tamia,Chhindwara,MADHYA PRADESH,14
Tamkuhi Raj,Kushinagar,UTTAR PRADESH,18
Tamluk,Purba Medinipur,WEST BENGAL,88
Tamnar,Raigarh,CHATTISGARH,5
Tamsi,Adilabad,TELANGANA,1
Tan Kuppa,Gaya,BIHAR,4
Tanakal,Anantapur,ANDHRA PRADESH,9
Tanda,Ambedkar Nagar,UTTAR PRADESH,27
Tanda,Rampur,UTTAR PRADESH,12
Tandur,Adilabad,TELANGANA,10
Tandur,Rangareddy,TELANGANA,28
Tandwa,Chatra,JHARKHAND,1
Tangi,Cuttack,ODISHA,23
Tangi,Khordha,ODISHA,26
Tangmarg,Baramula,JAMMU & KASHMIR,69
Tangutur,Prakasam,ANDHRA PRADESH,64
Tankara,Morbi,GUJARAT,31
Tanoor,Adilabad,TELANGANA,2
Tanuku,West Godavari,ANDHRA PRADESH,110
Taoru,Nuh,HARYANA,81
Tapa,Barnala,PUNJAB,21
Tapan,Dakshin Dinajpur,WEST BENGAL,17
Tarabganj,Gonda,UTTAR PRADESH,14
Taraiya,Saran,BIHAR,1
Tarakeswar,Hugli,WEST BENGAL,19
Tarana,Ujjain,MADHYA PRADESH,29
Taranagar,Churu,RAJASTHAN,5
Tarapur,Anand,GUJARAT,78
Tarapur,Munger,BIHAR,9
Tarari,Bhojpur,BIHAR,1
Tarikere,Chikkamagaluru,KARNATAKA,78
Tarlupadu,Prakasam,ANDHRA PRADESH,3
Tarn Taran,Tarn Taran,PUNJAB,124
Tasgaon,Sangli,MAHARASHTRA,15
Tati Jhariya,Hazaribagh,JHARKHAND,1
Teghra,Begusarai,BIHAR,17
Tehatta - I,Nadia,WEST BENGAL,30
Tehatta - II,Nadia,WEST BENGAL,1
Tehri,Tehri Garhwal,UTTARAKHAND,48
Tekkali,Srikakulam,ANDHRA PRADESH,27
Tekmal,Medak,TELANGANA,2
Tekulapalle,Bhadradri Kothagudem,TELANGANA,18
Telhara,Akola,MAHARASHTRA,6
Teliamura,Khowai,TRIPURA,5
Telkapalle,Mahbubnagar,TELANGANA,3
Tenali,Guntur,ANDHRA PRADESH,172
Tendukheda,Narsimhapur,MADHYA PRADESH,3
Tengakhat,Dibrugarh,ASSAM,20
Tenkasi,Tirunelveli,TAMILNADU,212
Teok,Jorhat,ASSAM,3
Teonthar,Rewa,MADHYA PRADESH,8
Teosa,Amravati,MAHARASHTRA,7
Tezpur,Sonitpur,ASSAM,32
Thadlaskein,West Jaintia Hills,MEGHALAYA,27
Thailisain,Garhwal,UTTARAKHAND,1
Thakurdwara,Moradabad,UTTAR PRADESH,61
Thakurganj,Kishanganj,BIHAR,5
Thakurmunda,Mayurbhanj,ODISHA,1
Thakurpukur Mahestola,South Twenty Four Parganas,WEST BENGAL,1449
Thalassery,Kannur,KERALA,726
Thallarevu,East Godavari,ANDHRA PRADESH,19
Thallur,Prakasam,ANDHRA PRADESH,2
Thamballapalle,Chittoor,ANDHRA PRADESH,2
Thanagazi,Alwar,RAJASTHAN,6
Thandla,Jhabua,MADHYA PRADESH,5
Thane,Thane,MAHARASHTRA,10707
Thanesar,Kurukshetra,HARYANA,657
Thanjavur,Thanjavur,TAMILNADU,515
Tharad,Banas Kantha,GUJARAT,4
Tharangambadi,Nagapattinam,TAMILNADU,86
Tharthari,Nalanda,BIHAR,1
Thasra,Kheda,GUJARAT,43
Thavanampalle,Chittoor,ANDHRA PRADESH,18
Thawe,Gopalganj,BIHAR,6
The Dangs,The Dangs,GUJARAT,16
Thelkoloi,Sambalpur,ODISHA,15
Theni,Theni,TAMILNADU,204
Theog,Shimla,HIMACHAL PRADESH,41
Thethaitangar,Simdega,JHARKHAND,4
Thikri,Barwani,MADHYA PRADESH,15
Thimmajipet,Mahbubnagar,TELANGANA,5
Thingbu,Tawang,ARUNACHAL PRADESH,1
Thingsulthliah (Part),Aizawl,MIZORAM,4
Thipparthi,Nalgonda,TELANGANA,49
Thirumalayapalem,Khammam,TELANGANA,3
Thirumalgiri,Nalgonda,TELANGANA,7
Thirumangalam,Madurai,TAMILNADU,174
Thirumayam,Pudukkottai,TAMILNADU,83
Thirunallar Taluk,Karaikal,PUDUCHERRY,17
Thiruthuraipoondi,Thiruvarur,TAMILNADU,20
Thiruvaiyaru,Thanjavur,TAMILNADU,56
Thiruvalla,Pathanamthitta,KERALA,477
Thiruvallur,Thiruvallur,TAMILNADU,624
Thiruvananthapuram,Thiruvananthapuram,KERALA,3042
Thiruvarur,Thiruvarur,TAMILNADU,76
Thiruverumbur,Tiruchirappalli,TAMILNADU,247
Thiruvidaimarudur,Thanjavur,TAMILNADU,87
Thodupuzha,Idukki,KERALA,248
Thondangi,East Godavari,ANDHRA PRADESH,16
Thondur,Y.S.R.,ANDHRA PRADESH,6
Thoothukkudi,Thoothukkudi,TAMILNADU,316
Thorrur,Warangal,TELANGANA,35
Thotapalligudur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,4
Thotlavalluru,Krishna,ANDHRA PRADESH,25
Thottambedu,Chittoor,ANDHRA PRADESH,14
Thottiyam,Tiruchirappalli,TAMILNADU,43
Thoubal,Thoubal,MANIPUR,17
Thovala,Kanniyakumari,TAMILNADU,87
Thripuraram,Nalgonda,TELANGANA,6
Thrissur,Thrissur,KERALA,1892
Thullur,Guntur,ANDHRA PRADESH,40
Thuraiyur,Tiruchirappalli,TAMILNADU,23
Tibi,Hanumangarh,RAJASTHAN,15
Tihidi,Bhadrak,ODISHA,2
Tihu (Pt),Nalbari,ASSAM,4
Tijara,Alwar,RAJASTHAN,285
Tikaetpali,Sundargarh,ODISHA,1
Tikamgarh,Tikamgarh,MADHYA PRADESH,45
Tikar,Shimla,HIMACHAL PRADESH,6
Tikiri,Rayagada,ODISHA,6
Tikrikilla,West Garo Hills,MEGHALAYA,1
Tilakwada,Narmada,GUJARAT,3
Tilda,Raipur,CHATTISGARH,26
Tilhar,Shahjahanpur,UTTAR PRADESH,17
Tiloi,Amethi,UTTAR PRADESH,20
Timarni,Harda,MADHYA PRADESH,1
Timmapur (LMD Colony),Karimnagar,TELANGANA,52
Tindivanam,Viluppuram,TAMILNADU,494
Tinsukia,Tinsukia,ASSAM,169
Tipaimukh,Churachandpur,MANIPUR,1
Tiptur,Tumakuru,KARNATAKA,82
Tira Sujanpur,Hamirpur,HIMACHAL PRADESH,14
Tiring,Mayurbhanj,ODISHA,1
Tirora,Gondiya,MAHARASHTRA,13
Tirthahalli,Shivamogga,KARNATAKA,50
Tirtol,Jagatsinghapur,ODISHA,20
Tiruchendur,Thoothukkudi,TAMILNADU,179
Tiruchengode,Namakkal,TAMILNADU,536
Tiruchirappalli,Tiruchirappalli,TAMILNADU,870
Tiruchuli,Virudhunagar,TAMILNADU,7
Tirukalukundram,Kancheepuram,TAMILNADU,259
Tirukkoyilur,Viluppuram,TAMILNADU,81
Tirumakudal - Narsipur,Mysuru,KARNATAKA,135
Tirumalagiri,Hyderabad,TELANGANA,667
Tirunelveli,Tirunelveli,TAMILNADU,294
Tirupathur,Sivaganga,TAMILNADU,52
Tirupathur,Vellore,TAMILNADU,364
Tirupati (Rural),Chittoor,ANDHRA PRADESH,280
Tirupati (Urban),Chittoor,ANDHRA PRADESH,900
Tiruppur,Tiruppur,TAMILNADU,1301
Tirur,Malappuram,KERALA,724
Tirurangadi,Malappuram,KERALA,394
Tiruttani,Thiruvallur,TAMILNADU,155
Tiruvadanai,Ramanathapuram,TAMILNADU,49
Tiruvannamalai,Tiruvannamalai,TAMILNADU,400
Tiruvuru,Krishna,ANDHRA PRADESH,4
Tirwa,Kannauj,UTTAR PRADESH,1
Tiswadi,North Goa,GOA,1035
Titabor,Jorhat,ASSAM,22
Titlagarh,Balangir,ODISHA,10
Tittakudi,Cuddalore,TAMILNADU,93
Tlangnuam (Part),Kolasib,MIZORAM,144
Todabhim,Karauli,RAJASTHAN,16
Todaraisingh,Tonk,RAJASTHAN,1
Tohana,Fatehabad,HARYANA,45
Tonk,Tonk,RAJASTHAN,34
Tonk Khurd,Dewas,MADHYA PRADESH,12
Topchanchi,Dhanbad,JHARKHAND,32
Torpa,Khunti,JHARKHAND,2
Tosham,Bhiwani,HARYANA,20
Tral,Pulwama,JAMMU & KASHMIR,3
Tribeniganj,Supaul,BIHAR,14
Trimbakeshwar,Nashik,MAHARASHTRA,97
Tripuranthakam,Prakasam,ANDHRA PRADESH,3
Tsundur,Guntur,ANDHRA PRADESH,15
Tufanganj - I,Koch Bihar,WEST BENGAL,9
Tufanganj - II,Koch Bihar,WEST BENGAL,1
Tuggali,Kurnool,ANDHRA PRADESH,2
Tuli,Mokokchung,NAGALAND,1
Tuljapur,Osmanabad,MAHARASHTRA,106
Tulsipur,Balrampur,UTTAR PRADESH,15
Tumkur,Tumakuru,KARNATAKA,645
Tumsar,Bhandara,MAHARASHTRA,19
Tundla,Firozabad,UTTAR PRADESH,147
Tuni,East Godavari,ANDHRA PRADESH,53
Tupran,Medak,TELANGANA,80
Turkaulia,Purba Champaran,BIHAR,3
Turuvekere,Tumakuru,KARNATAKA,18
Uchchhal,Tapi,GUJARAT,10
Uchkagaon,Gopalganj,BIHAR,11
Udaipur (Dharamjaigarh),Raigarh,CHATTISGARH,4
Udaipurwati,Jhunjhunun,RAJASTHAN,38
Udalguri,Udalguri,ASSAM,2
Udarbond,Cachar,ASSAM,2
Udayagiri,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,3
Udayarpalayam,Ariyalur,TAMILNADU,49
Udaynarayanpur,Haora,WEST BENGAL,11
Udgir,Latur,MAHARASHTRA,23
Udhagamandalam,The Nilgiris,TAMILNADU,410
Udhampur,Udhampur,JAMMU & KASHMIR,106
Udumalaipettai,Tiruppur,TAMILNADU,174
Udumbanchola,Idukki,KERALA,226
Udupi,Udupi,KARNATAKA,886
Udwant Nagar,Bhojpur,BIHAR,9
Ujiarpur,Samastipur,BIHAR,1
Ujjain,Ujjain,MADHYA PRADESH,503
Ukhimath,Rudraprayag,UTTARAKHAND,44
Ukhurl Central,Ukhrul,MANIPUR,1
Ulavapadu,Prakasam,ANDHRA PRADESH,39
Ulhasnagar,Thane,MAHARASHTRA,571
Uluberia - I,Haora,WEST BENGAL,253
Uluberia - II,Haora,WEST BENGAL,74
Ulundurpettai,Viluppuram,TAMILNADU,288
Umarga,Osmanabad,MAHARASHTRA,27
Umarkhed,Yavatmal,MAHARASHTRA,34
Umarkote,Nabarangapur,ODISHA,8
Umarpada,Surat,GUJARAT,1
Umbergaon,Valsad,GUJARAT,266
Umling,Ribhoi,MEGHALAYA,67
Umrala,Bhavnagar,GUJARAT,16
Umrangso,Dima Hasao,ASSAM,16
Umred,Nagpur,MAHARASHTRA,36
Umreth,Anand,GUJARAT,44
Umreth,Chhindwara,MADHYA PRADESH,1
Umri,Nanded,MAHARASHTRA,1
Umsning,Ribhoi,MEGHALAYA,49
Una,Gir Somnath,GUJARAT,77
Una,Una,HIMACHAL PRADESH,124
Unchahar,Rae Bareli,UTTAR PRADESH,19
Unchahara,Satna,MADHYA PRADESH,10
Undi,West Godavari,ANDHRA PRADESH,21
Undrajavaram,West Godavari,ANDHRA PRADESH,8
Unguturu,Krishna,ANDHRA PRADESH,43
Unguturu,West Godavari,ANDHRA PRADESH,39
Uniara,Tonk,RAJASTHAN,3
Unjha,Mahesana,GUJARAT,79
Unnao,Unnao,UTTAR PRADESH,398
Upleta,Rajkot,GUJARAT,7
Uppal,Rangareddy,TELANGANA,1231
Uppalaguptam,East Godavari,ANDHRA PRADESH,1
Uppununthala,Mahbubnagar,TELANGANA,2
Uran,Raigarh,MAHARASHTRA,255
Uravakonda,Anantapur,ANDHRA PRADESH,10
Uri,Baramula,JAMMU & KASHMIR,3
Usilampatti,Madurai,TAMILNADU,48
Uthamapalayam,Theni,TAMILNADU,147
Uthangarai,Krishnagiri,TAMILNADU,37
Uthiramerur,Kancheepuram,TAMILNADU,32
Uthukkottai,Thiruvallur,TAMILNADU,116
Utnoor,Adilabad,TELANGANA,9
Utraula,Balrampur,UTTAR PRADESH,14
Uttara P.S,Khordha,ODISHA,12
Uyyalawada,Kurnool,ANDHRA PRADESH,4
Vada,Palghar,MAHARASHTRA,33
Vadakara,Kozhikode,KERALA,267
Vadali,Sabar Kantha,GUJARAT,9
Vadamalapeta,Chittoor,ANDHRA PRADESH,29
Vadgam,Banas Kantha,GUJARAT,52
Vadipatti,Madurai,TAMILNADU,59
Vadnagar,Mahesana,GUJARAT,10
Vadodara,Vadodara,GUJARAT,4644
Vaghodia,Vadodara,GUJARAT,62
Vagra,Bharuch,GUJARAT,78
Vaibhavvadi,Sindhudurg,MAHARASHTRA,38
Vaijapur,Aurangabad,MAHARASHTRA,63
Vaikom,Kottayam,KERALA,585
Vaishali,Vaishali,BIHAR,9
Vajrakarur,Anantapur,ANDHRA PRADESH,8
Vajrapukothuru,Srikakulam,ANDHRA PRADESH,3
Vakadu,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Valangaiman,Thiruvarur,TAMILNADU,6
Valia,Bharuch,GUJARAT,24
Valigonda,Yadadri Bhuvanagiri,TELANGANA,20
Vallabhipur,Bhavnagar,GUJARAT,30
Vallabhnagar,Udaipur,RAJASTHAN,45
Vallur,Y.S.R.,ANDHRA PRADESH,31
Valmikipuram,Chittoor,ANDHRA PRADESH,13
Valod,Tapi,GUJARAT,32
Valparai,Coimbatore,TAMILNADU,53
Valsad,Valsad,GUJARAT,542
Vandavasi,Tiruvannamalai,TAMILNADU,119
Vangara,Srikakulam,ANDHRA PRADESH,1
Vangoor,Mahbubnagar,TELANGANA,19
Vaniyambadi,Vellore,TAMILNADU,187
Vanthali,Junagadh,GUJARAT,35
Vanur,Viluppuram,TAMILNADU,316
Varadaiahpalem,Chittoor,ANDHRA PRADESH,46
Varanasi,Varanasi,UTTAR PRADESH,1921
Vararamachandrapuram,East Godavari,ANDHRA PRADESH,14
Varni,Nizamabad,TELANGANA,38
Vasai,Palghar,MAHARASHTRA,2012
Vasant Vihar,NEW DELHI,DELHI,3867
Vatsavai,Krishna,ANDHRA PRADESH,34
Vatticherukuru,Guntur,ANDHRA PRADESH,13
Vav,Banas Kantha,GUJARAT,2
Vazhapadi,Salem,TAMILNADU,187
Vedaranyam,Nagapattinam,TAMILNADU,7
Vedasandur,Dindigul,TAMILNADU,92
Vedurukuppam,Chittoor,ANDHRA PRADESH,3
Veenavanka,Karimnagar,TELANGANA,2
Veeraballe,Y.S.R.,ANDHRA PRADESH,4
Veeraghattam,Srikakulam,ANDHRA PRADESH,5
Veerakeralamputhur,Tirunelveli,TAMILNADU,15
Veerapunayunipalle,Y.S.R.,ANDHRA PRADESH,4
Veeravasaram,West Godavari,ANDHRA PRADESH,8
Veerullapadu,Krishna,ANDHRA PRADESH,2
Veldanda,Mahbubnagar,TELANGANA,32
Veldurthi,Guntur,ANDHRA PRADESH,4
Veldurthi,Kurnool,ANDHRA PRADESH,21
Velgatoor,Jagitial,TELANGANA,19
Velhe,Pune,MAHARASHTRA,12
Vellore,Vellore,TAMILNADU,703
Velpur,Nizamabad,TELANGANA,6
Vemanpalle,Adilabad,TELANGANA,1
Vempalle,Y.S.R.,ANDHRA PRADESH,17
Vemula,Y.S.R.,ANDHRA PRADESH,3
Vemulapalle,Nalgonda,TELANGANA,28
Vemulawada,Rajanna Sircilla,TELANGANA,47
Vemuru,Guntur,ANDHRA PRADESH,8
Vengurla,Sindhudurg,MAHARASHTRA,12
Venkatachalam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,42
Venkatagiri,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,19
Venkatagirikota,Chittoor,ANDHRA PRADESH,17
Venkatapur,Mulugu,TELANGANA,4
Vepada,Vizianagaram,ANDHRA PRADESH,2
Veppanthattai,Perambalur,TAMILNADU,40
Vetapalem,Prakasam,ANDHRA PRADESH,39
Vicarabad,Rangareddy,TELANGANA,63
Vidapanakal,Anantapur,ANDHRA PRADESH,11
Vidisha,Vidisha,MADHYA PRADESH,129
Vidyapati Nagar,Samastipur,BIHAR,10
Vijainagar,Ganganagar,RAJASTHAN,2
Vijapur,Mahesana,GUJARAT,40
Vijayapuram,Chittoor,ANDHRA PRADESH,8
Vijayawada (Rural),Krishna,ANDHRA PRADESH,228
Vijayawada (Urban),Krishna,ANDHRA PRADESH,1466
Vijaynagar,Sabar Kantha,GUJARAT,7
Vikas Nagar,Dehradun,UTTARAKHAND,343
Vikramgad,Palghar,MAHARASHTRA,5
Vilathikulam,Thoothukkudi,TAMILNADU,18
Vilavancode,Kanniyakumari,TAMILNADU,248
Villianur Taluk,Puducherry,PUDUCHERRY,209
Viluppuram,Viluppuram,TAMILNADU,686
Vinjamur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,5
Vinukonda,Guntur,ANDHRA PRADESH,24
Virajpet,Kodagu,KARNATAKA,141
Viramgam,Ahmadabad,GUJARAT,70
Viratnagar,Jaipur,RAJASTHAN,37
Virpur,Mahisagar,GUJARAT,3
Virudhachalam,Cuddalore,TAMILNADU,200
Virudhunagar,Virudhunagar,TAMILNADU,258
Visakhapatnam (Rural),Visakhapatnam,ANDHRA PRADESH,328
Visakhapatnam (Urban),Visakhapatnam,ANDHRA PRADESH,1884
Visavadar,Junagadh,GUJARAT,31
Vishnupur,Bankura,WEST BENGAL,122
Visnagar,Mahesana,GUJARAT,55
Vissannapet,Krishna,ANDHRA PRADESH,7
Vivek Vihar,Shahdara,DELHI,805
Vizianagaram,Vizianagaram,ANDHRA PRADESH,236
Voletivaripalem,Prakasam,ANDHRA PRADESH,2
Vontimitta,Y.S.R.,ANDHRA PRADESH,5
Vuyyuru,Krishna,ANDHRA PRADESH,63
Vyara,Tapi,GUJARAT,72
Vythiri,Wayanad,KERALA,367
Waddepalle,Jogulamba Gadwal,TELANGANA,2
Wadhwan,Surendranagar,GUJARAT,165
Wadwani,Bid,MAHARASHTRA,16
Wai,Satara,MAHARASHTRA,233
Wallajah,Vellore,TAMILNADU,507
Walwa,Sangli,MAHARASHTRA,201
Wanaparthy,Mahbubnagar,TELANGANA,26
Wangoi,Imphal West,MANIPUR,15
Wani,Yavatmal,MAHARASHTRA,24
Wankaner,Morbi,GUJARAT,88
Warangal,Warangal,TELANGANA,631
Waraseoni,Balaghat,MADHYA PRADESH,3
Wardha,Wardha,MAHARASHTRA,178
Wardhannapet,Warangal,TELANGANA,11
Wargal,Medak,TELANGANA,22
Warisaliganj,Nawada,BIHAR,2
Warisnagar,Samastipur,BIHAR,4
Warora,Chandrapur,MAHARASHTRA,34
Warud,Amravati,MAHARASHTRA,32
Washi,Osmanabad,MAHARASHTRA,16
Washim,Washim,MAHARASHTRA,32
Wazirganj,Gaya,BIHAR,1
Weir,Bharatpur,RAJASTHAN,25
Wokha Sadar,Wokha,NAGALAND,1
Wyra,Khammam,TELANGANA,14
Yacharam,Ranga Reddy,TELANGANA,8
Yachuli,Lower Subansiri,ARUNACHAL PRADESH,2
Yadagirigutta,Yadadri Bhuvanagiri,TELANGANA,100
Yadamarri,Chittoor,ANDHRA PRADESH,22
Yadgir,Yadgir,KARNATAKA,116
Yamkeshwar,Garhwal,UTTARAKHAND,73
Yanam Taluk,Yanam,PUDUCHERRY,10
Yavatmal,Yavatmal,MAHARASHTRA,97
Yawal,Jalgaon,MAHARASHTRA,41
Yeddana Pudi,Prakasam,ANDHRA PRADESH,5
Yedpalle,Nizamabad,TELANGANA,12
Yelal,Rangareddy,TELANGANA,9
Yelamanchili,Visakhapatnam,ANDHRA PRADESH,44
Yelamanchili,West Godavari,ANDHRA PRADESH,17
Yelandur,Chamarajanagara,KARNATAKA,52
Yelbarga,Koppal,KARNATAKA,15
Yeldurthy,Medak,TELANGANA,20
Yeleswaram,East Godavari,ANDHRA PRADESH,8
Yellandu,Bhadradri Kothagudem,TELANGANA,17
Yellanur,Anantapur,ANDHRA PRADESH,3
Yellapur,Uttara Kannada,KARNATAKA,44
Yellareddipet,Rajanna Sircilla,TELANGANA,7
Yellareddy,Nizamabad,TELANGANA,12
Yemmiganur,Kurnool,ANDHRA PRADESH,30
Yercaud,Salem,TAMILNADU,92
Yerpedu,Chittoor,ANDHRA PRADESH,53
Yerragondapalem,Prakasam,ANDHRA PRADESH,22
Yerraguntla,Y.S.R.,ANDHRA PRADESH,56
Yerrupalem,Khammam,TELANGANA,10
Yevla,Nashik,MAHARASHTRA,62
Zaffergadh,Jangoan,TELANGANA,3
Zahirabad,Medak,TELANGANA,81
Zamania,Ghazipur,UTTAR PRADESH,33
Zari-Jamani,Yavatmal,MAHARASHTRA,4
Zarugumilli,Prakasam,ANDHRA PRADESH,19
Zawlnuam,Mamit,MIZORAM,6
Zira,Firozpur,PUNJAB,11
Ziradei,Siwan,BIHAR,2
Ziro (Sadar),Lower Subansiri,ARUNACHAL PRADESH,3
Zunheboto Sadar,Zunheboto,NAGALAND,1
